date,next_open,next_close,diff,up_indicator
2017-10-15,5685.47,5759.33,73.85999999999967,1
2017-10-16,5759.25,5598.58,-160.67000000000007,0
2017-10-17,5598.58,5575.83,-22.75,0
2017-10-18,5576.71,5698.65,121.9399999999996,1
2017-10-19,5698.62,5993.11,294.4899999999998,1
2017-10-20,5993.11,6006.65,13.539999999999964,1
2017-10-21,6006.65,5982.86,-23.789999999999964,0
2017-10-22,5982.86,5903.61,-79.25,0
2017-10-23,5903.61,5513.08,-390.52999999999975,0
2017-10-24,5513.08,5734.0,220.92000000000007,1
2017-10-25,5734.0,5887.61,153.60999999999967,1
2017-10-26,5887.62,5764.56,-123.05999999999949,0
2017-10-27,5764.56,5726.61,-37.95000000000073,0
2017-10-28,5726.61,6147.52,420.91000000000076,1
2017-10-29,6147.7,6124.28,-23.420000000000073,0
2017-10-30,6124.28,6451.24,326.96000000000004,1
2017-10-31,6449.1,6737.78,288.6799999999994,1
2017-11-01,6737.78,7024.81,287.03000000000065,1
2017-11-02,7024.81,7152.12,127.30999999999949,1
2017-11-03,7146.98,7363.8,216.82000000000062,1
2017-11-04,7363.8,7389.55,25.75,1
2017-11-05,7389.55,6959.23,-430.3200000000006,0
2017-11-06,6959.27,7102.75,143.47999999999956,1
2017-11-07,7102.23,7444.36,342.1300000000001,1
2017-11-08,7444.36,7129.59,-314.7699999999995,0
2017-11-09,7129.59,6565.8,-563.79,0
2017-11-10,6565.8,6339.86,-225.9400000000005,0
2017-11-11,6339.87,5878.13,-461.7399999999998,0
2017-11-12,5878.09,6522.45,644.3599999999997,1
2017-11-13,6522.45,6597.06,74.61000000000058,1
2017-11-14,6597.06,7283.22,686.1599999999999,1
2017-11-15,7283.02,7853.68,570.6599999999999,1
2017-11-16,7853.68,7699.95,-153.73000000000047,0
2017-11-17,7699.95,7780.91,80.96000000000004,1
2017-11-18,7781.02,8042.64,261.6199999999999,1
2017-11-19,8042.64,8244.69,202.05000000000018,1
2017-11-20,8245.87,8099.97,-145.90000000000055,0
2017-11-21,8099.92,8234.55,134.6299999999992,1
2017-11-22,8234.5,8013.41,-221.09000000000015,0
2017-11-23,8013.38,8200.8,187.41999999999916,1
2017-11-24,8203.45,8754.69,551.2399999999998,1
2017-11-25,8754.62,9318.42,563.7999999999993,1
2017-11-26,9318.42,9733.2,414.78000000000065,1
2017-11-27,9732.63,9906.04,173.41000000000167,1
2017-11-28,9906.04,9837.86,-68.18000000000029,0
2017-11-29,9848.05,9946.76,98.71000000000095,1
2017-11-30,9947.08,10861.47,914.3899999999994,1
2017-12-01,10861.47,10912.73,51.26000000000022,1
2017-12-02,10912.72,11246.21,333.4899999999998,1
2017-12-03,11244.2,11623.91,379.7099999999991,1
2017-12-04,11624.37,11667.13,42.7599999999984,1
2017-12-05,11667.13,13749.57,2082.4400000000005,1
2017-12-06,13750.09,16850.31,3100.220000000001,1
2017-12-07,16867.98,16047.61,-820.369999999999,0
2017-12-08,16048.18,14843.42,-1204.7600000000002,0
2017-12-09,14839.98,15059.6,219.6200000000008,1
2017-12-10,15060.45,16732.47,1672.0200000000004,1
2017-12-11,16733.29,17083.9,350.6100000000006,1
2017-12-12,17083.9,16286.82,-797.0800000000017,0
2017-12-13,16286.82,16467.91,181.09000000000015,1
2017-12-14,16467.91,17604.85,1136.9399999999987,1
2017-12-15,17594.08,19345.49,1751.4099999999999,1
2017-12-16,19346.6,19065.71,-280.8899999999994,0
2017-12-17,19065.71,18972.32,-93.38999999999942,0
2017-12-18,18971.19,17523.7,-1447.489999999998,0
2017-12-19,17521.73,16461.97,-1059.7599999999984,0
2017-12-20,16461.09,15632.12,-828.9699999999993,0
2017-12-21,15632.12,13664.97,-1967.1500000000015,0
2017-12-22,13664.97,14396.46,731.4899999999998,1
2017-12-23,14396.63,13789.95,-606.6799999999985,0
2017-12-24,13789.95,13833.49,43.539999999999054,1
2017-12-25,13830.19,15756.56,1926.369999999999,1
2017-12-26,15757.02,15416.64,-340.380000000001,0
2017-12-27,15416.34,14398.7,-1017.6399999999994,0
2017-12-28,14398.45,14392.57,-5.880000000001019,0
2017-12-29,14392.14,12531.52,-1860.619999999999,0
2017-12-30,12532.38,13850.4,1318.0200000000004,1
2017-12-31,13850.49,13444.88,-405.6100000000006,0
2018-01-01,13444.88,14754.13,1309.25,1
2018-01-02,14754.09,15156.62,402.53000000000065,1
2018-01-03,15156.49,15180.08,23.590000000000146,1
2018-01-04,15180.08,16954.78,1774.699999999999,1
2018-01-05,16954.76,17172.3,217.54000000000087,1
2018-01-06,17174.5,16228.16,-946.3400000000001,0
2018-01-07,16228.26,14976.17,-1252.0900000000001,0
2018-01-08,14976.17,14468.5,-507.6700000000001,0
2018-01-09,14468.09,14919.49,451.39999999999964,1
2018-01-10,14920.36,13308.06,-1612.300000000001,0
2018-01-11,13308.06,13841.19,533.130000000001,1
2018-01-12,13841.19,14243.12,401.9300000000003,1
2018-01-13,14244.12,13638.63,-605.4900000000016,0
2018-01-14,13638.63,13631.98,-6.649999999999636,0
2018-01-15,13634.6,11282.49,-2352.1100000000006,0
2018-01-16,11282.49,11162.7,-119.78999999999905,0
2018-01-17,11162.7,11175.52,12.819999999999709,1
2018-01-18,11175.52,11521.76,346.2399999999998,1
2018-01-19,11521.82,12783.94,1262.1200000000008,1
2018-01-20,12783.54,11549.93,-1233.6100000000006,0
2018-01-21,11549.98,10814.52,-735.4599999999991,0
2018-01-22,10814.52,10858.23,43.70999999999913,1
2018-01-23,10853.78,11429.02,575.2399999999998,1
2018-01-24,11428.11,11175.87,-252.23999999999978,0
2018-01-25,11175.87,11104.2,-71.67000000000007,0
2018-01-26,11104.34,11459.71,355.369999999999,1
2018-01-27,11460.39,11767.74,307.35000000000036,1
2018-01-28,11767.74,11233.95,-533.789999999999,0
2018-01-29,11234.32,10107.26,-1127.0599999999995,0
2018-01-30,10107.4,10226.86,119.46000000000095,1
2018-01-31,10226.86,9114.72,-1112.1400000000012,0
2018-02-01,9114.73,8870.82,-243.90999999999985,0
2018-02-02,8872.87,9251.27,378.39999999999964,1
2018-02-03,9251.27,8218.05,-1033.2200000000012,0
2018-02-04,8218.05,6937.08,-1280.9699999999993,0
2018-02-05,6936.43,7701.25,764.8199999999997,1
2018-02-06,7701.25,7592.72,-108.52999999999975,0
2018-02-07,7593.78,8260.69,666.9100000000008,1
2018-02-08,8259.26,8696.83,437.5699999999997,1
2018-02-09,8696.83,8569.29,-127.53999999999905,0
2018-02-10,8569.32,8084.61,-484.71000000000004,0
2018-02-11,8084.61,8911.27,826.6600000000008,1
2018-02-12,8911.17,8544.69,-366.47999999999956,0
2018-02-13,8544.69,9485.64,940.9499999999989,1
2018-02-14,9485.64,10033.75,548.1100000000006,1
2018-02-15,10033.75,10188.73,154.97999999999956,1
2018-02-16,10188.73,11097.21,908.4799999999996,1
2018-02-17,11097.21,10417.23,-679.9799999999996,0
2018-02-18,10418.12,11182.28,764.1599999999999,1
2018-02-19,11182.28,11256.43,74.14999999999964,1
2018-02-20,11256.78,10481.66,-775.1200000000008,0
2018-02-21,10481.66,9847.96,-633.7000000000007,0
2018-02-22,9847.96,10175.51,327.5500000000011,1
2018-02-23,10175.51,9705.73,-469.78000000000065,0
2018-02-24,9705.73,9610.11,-95.61999999999898,0
2018-02-25,9610.11,10326.5,716.3899999999994,1
2018-02-26,10326.5,10594.76,268.2600000000002,1
2018-02-27,10594.76,10334.44,-260.3199999999997,0
2018-02-28,10334.44,10929.37,594.9300000000003,1
2018-03-01,10929.37,11043.12,113.75,1
2018-03-02,11043.12,11465.36,422.2399999999998,1
2018-03-03,11465.36,11504.42,39.05999999999949,1
2018-03-04,11503.94,11440.73,-63.210000000000946,0
2018-03-05,11440.33,10735.45,-704.8799999999992,0
2018-03-06,10735.45,9928.56,-806.8900000000012,0
2018-03-07,9928.56,9316.72,-611.8400000000001,0
2018-03-08,9316.77,9252.76,-64.01000000000022,0
2018-03-09,9252.76,8797.27,-455.4899999999998,0
2018-03-10,8797.27,9544.84,747.5699999999997,1
2018-03-11,9543.98,9142.15,-401.8299999999999,0
2018-03-12,9142.27,9160.12,17.850000000000364,1
2018-03-13,9160.12,8217.7,-942.4200000000001,0
2018-03-14,8216.22,8268.41,52.19000000000051,1
2018-03-15,8267.95,8283.23,15.279999999998836,1
2018-03-16,8283.23,7883.45,-399.77999999999975,0
2018-03-17,7882.67,8215.4,332.72999999999956,1
2018-03-18,8215.5,8623.14,407.6399999999994,1
2018-03-19,8623.14,8920.71,297.5699999999997,1
2018-03-20,8920.53,8911.35,-9.180000000000291,0
2018-03-21,8911.37,8724.98,-186.39000000000124,0
2018-03-22,8724.98,8934.8,209.8199999999997,1
2018-03-23,8935.51,8548.06,-387.4500000000007,0
2018-03-24,8548.39,8472.84,-75.54999999999927,0
2018-03-25,8472.56,8152.2,-320.3599999999997,0
2018-03-26,8152.18,7808.48,-343.7000000000007,0
2018-03-27,7808.42,7959.78,151.35999999999967,1
2018-03-28,7959.78,7106.62,-853.1599999999999,0
2018-03-29,7106.62,6853.76,-252.85999999999967,0
2018-03-30,6853.75,6943.77,90.02000000000044,1
2018-03-31,6943.77,6835.84,-107.93000000000029,0
2018-04-01,6835.58,7074.6,239.02000000000044,1
2018-04-02,7074.65,7434.3,359.65000000000055,1
2018-04-03,7434.3,6815.5,-618.8000000000002,0
2018-04-04,6815.5,6790.45,-25.050000000000182,0
2018-04-05,6790.45,6634.86,-155.59000000000015,0
2018-04-06,6634.86,6917.2,282.34000000000015,1
2018-04-07,6917.2,7049.92,132.72000000000025,1
2018-04-08,7049.92,6789.53,-260.3900000000003,0
2018-04-09,6789.53,6871.07,81.53999999999996,1
2018-04-10,6871.07,6977.13,106.0600000000004,1
2018-04-11,6977.04,7927.73,950.6899999999996,1
2018-04-12,7927.73,7899.11,-28.61999999999989,0
2018-04-13,7898.74,8022.51,123.77000000000044,1
2018-04-14,8022.51,8376.73,354.21999999999935,1
2018-04-15,8376.73,8079.77,-296.9599999999991,0
2018-04-16,8079.77,7921.63,-158.14000000000033,0
2018-04-17,7921.65,8189.96,268.3100000000004,1
2018-04-18,8189.92,8301.82,111.89999999999964,1
2018-04-19,8301.82,8877.08,575.2600000000002,1
2018-04-20,8877.15,8935.72,58.56999999999971,1
2018-04-21,8935.85,8823.36,-112.48999999999978,0
2018-04-22,8823.46,8968.25,144.79000000000087,1
2018-04-23,8967.86,9655.77,687.9099999999999,1
2018-04-24,9657.69,8873.62,-784.0699999999997,0
2018-04-25,8873.57,9282.12,408.5500000000011,1
2018-04-26,9289.01,8938.47,-350.5400000000009,0
2018-04-27,8938.47,9351.47,413.0,1
2018-04-28,9349.94,9407.04,57.100000000000364,1
2018-04-29,9407.35,9248.45,-158.89999999999964,0
2018-04-30,9248.25,9077.28,-170.96999999999935,0
2018-05-01,9077.28,9232.19,154.90999999999985,1
2018-05-02,9232.19,9745.04,512.8500000000004,1
2018-05-03,9746.26,9699.61,-46.649999999999636,0
2018-05-04,9700.37,9845.9,145.52999999999884,1
2018-05-05,9846.44,9644.92,-201.52000000000044,0
2018-05-06,9643.99,9377.81,-266.1800000000003,0
2018-05-07,9377.08,9196.13,-180.95000000000073,0
2018-05-08,9196.13,9321.16,125.03000000000065,1
2018-05-09,9321.52,9032.22,-289.3000000000011,0
2018-05-10,9032.22,8421.0,-611.2199999999993,0
2018-05-11,8420.82,8486.67,65.85000000000036,1
2018-05-12,8488.07,8709.46,221.38999999999942,1
2018-05-13,8709.46,8672.9,-36.55999999999949,0
2018-05-14,8672.88,8480.16,-192.71999999999935,0
2018-05-15,8480.16,8344.78,-135.3799999999992,0
2018-05-16,8342.69,8071.04,-271.65000000000055,0
2018-05-17,8071.04,8247.91,176.8699999999999,1
2018-05-18,8247.91,8249.24,1.3299999999999272,1
2018-05-19,8249.24,8533.0,283.7600000000002,1
2018-05-20,8533.22,8419.65,-113.56999999999971,0
2018-05-21,8419.67,7992.75,-426.9200000000001,0
2018-05-22,7992.75,7505.77,-486.97999999999956,0
2018-05-23,7505.77,7584.74,78.96999999999935,1
2018-05-24,7584.78,7475.36,-109.42000000000007,0
2018-05-25,7475.36,7355.06,-120.29999999999927,0
2018-05-26,7355.06,7362.23,7.169999999999163,1
2018-05-27,7362.23,7118.88,-243.34999999999945,0
2018-05-28,7118.88,7474.75,355.8699999999999,1
2018-05-29,7474.75,7393.02,-81.72999999999956,0
2018-05-30,7393.02,7502.15,109.1299999999992,1
2018-05-31,7501.74,7530.55,28.8100000000004,1
2018-06-01,7530.55,7643.26,112.71000000000004,1
2018-06-02,7643.26,7719.75,76.48999999999978,1
2018-06-03,7719.73,7503.2,-216.52999999999975,0
2018-06-04,7503.32,7629.4,126.07999999999993,1
2018-06-05,7629.4,7661.79,32.39000000000033,1
2018-06-06,7661.79,7700.11,38.31999999999971,1
2018-06-07,7700.4,7627.52,-72.8799999999992,0
2018-06-08,7627.56,7513.69,-113.8700000000008,0
2018-06-09,7513.76,6773.72,-740.04,0
2018-06-10,6773.72,6887.37,113.64999999999964,1
2018-06-11,6887.43,6556.94,-330.4900000000007,0
2018-06-12,6556.94,6310.43,-246.5099999999993,0
2018-06-13,6310.43,6643.26,332.8299999999999,1
2018-06-14,6643.63,6396.71,-246.92000000000007,0
2018-06-15,6396.71,6503.1,106.39000000000033,1
2018-06-16,6503.1,6457.78,-45.32000000000062,0
2018-06-17,6457.78,6714.82,257.03999999999996,1
2018-06-18,6714.56,6741.28,26.719999999999345,1
2018-06-19,6741.28,6761.27,19.99000000000069,1
2018-06-20,6761.27,6720.64,-40.63000000000011,0
2018-06-21,6720.64,6051.47,-669.1700000000001,0
2018-06-22,6051.47,6166.54,115.06999999999971,1
2018-06-23,6166.36,6157.78,-8.579999999999927,0
2018-06-24,6157.78,6260.35,102.57000000000062,1
2018-06-25,6260.4,6088.39,-172.0099999999993,0
2018-06-26,6092.26,6141.57,49.30999999999949,1
2018-06-27,6141.57,5871.28,-270.28999999999996,0
2018-06-28,5870.81,6203.8,332.9899999999998,1
2018-06-29,6203.81,6385.38,181.5699999999997,1
2018-06-30,6385.43,6339.04,-46.39000000000033,0
2018-07-01,6342.69,6615.66,272.97000000000025,1
2018-07-02,6616.6,6509.58,-107.02000000000044,0
2018-07-03,6508.43,6590.06,81.63000000000011,1
2018-07-04,6589.77,6534.81,-54.960000000000036,0
2018-07-05,6534.81,6602.02,67.21000000000004,1
2018-07-06,6602.03,6758.08,156.05000000000018,1
2018-07-07,6758.08,6707.38,-50.69999999999982,0
2018-07-08,6707.46,6668.84,-38.61999999999989,0
2018-07-09,6668.84,6306.85,-361.9899999999998,0
2018-07-10,6306.87,6394.36,87.48999999999978,1
2018-07-11,6394.36,6253.6,-140.7599999999993,0
2018-07-12,6253.66,6229.83,-23.829999999999927,0
2018-07-13,6229.61,6268.75,39.14000000000033,1
2018-07-14,6268.32,6364.26,95.94000000000051,1
2018-07-15,6364.26,6740.55,376.28999999999996,1
2018-07-16,6740.54,7326.7,586.1599999999999,1
2018-07-17,7326.76,7383.39,56.63000000000011,1
2018-07-18,7383.39,7477.5,94.10999999999967,1
2018-07-19,7477.1,7333.93,-143.17000000000007,0
2018-07-20,7333.93,7405.4,71.46999999999935,1
2018-07-21,7405.4,7398.64,-6.759999999999309,0
2018-07-22,7398.64,7718.0,319.3599999999997,1
2018-07-23,7718.0,8395.82,677.8199999999997,1
2018-07-24,8395.81,8170.23,-225.57999999999993,0
2018-07-25,8170.37,7937.25,-233.1199999999999,0
2018-07-26,7937.1,8182.89,245.78999999999996,1
2018-07-27,8182.88,8230.87,47.99000000000069,1
2018-07-28,8230.82,8216.78,-14.039999999999054,0
2018-07-29,8216.7,8176.06,-40.64000000000033,0
2018-07-30,8176.08,7735.3,-440.77999999999975,0
2018-07-31,7736.25,7610.9,-125.35000000000036,0
2018-08-01,7610.9,7542.34,-68.55999999999949,0
2018-08-02,7542.34,7417.6,-124.73999999999978,0
2018-08-03,7417.6,7017.89,-399.71000000000004,0
2018-08-04,7017.89,7042.39,24.5,1
2018-08-05,7042.57,6945.78,-96.78999999999996,0
2018-08-06,6945.77,6723.21,-222.5600000000004,0
2018-08-07,6723.29,6285.02,-438.2699999999995,0
2018-08-08,6285.06,6543.24,258.1799999999994,1
2018-08-09,6543.25,6153.41,-389.84000000000015,0
2018-08-10,6152.95,6242.54,89.59000000000015,1
2018-08-11,6242.53,6322.92,80.39000000000033,1
2018-08-12,6322.41,6263.2,-59.210000000000036,0
2018-08-13,6263.2,6199.6,-63.599999999999454,0
2018-08-14,6199.63,6274.22,74.59000000000015,1
2018-08-15,6274.22,6323.81,49.590000000000146,1
2018-08-16,6323.81,6591.16,267.34999999999945,1
2018-08-17,6591.18,6405.71,-185.47000000000025,0
2018-08-18,6405.74,6502.18,96.44000000000051,1
2018-08-19,6502.24,6269.9,-232.34000000000015,0
2018-08-20,6270.09,6491.11,221.01999999999953,1
2018-08-21,6491.09,6366.13,-124.96000000000004,0
2018-08-22,6366.14,6538.95,172.8099999999995,1
2018-08-23,6539.13,6708.96,169.82999999999993,1
2018-08-24,6708.94,6749.56,40.6200000000008,1
2018-08-25,6749.71,6720.6,-29.109999999999673,0
2018-08-26,6720.6,6915.73,195.1299999999992,1
2018-08-27,6915.92,7091.38,175.46000000000004,1
2018-08-28,7091.38,7052.0,-39.38000000000011,0
2018-08-29,7051.61,6998.76,-52.849999999999454,0
2018-08-30,6998.76,7026.96,28.199999999999818,1
2018-08-31,7026.96,7203.46,176.5,1
2018-09-01,7203.46,7301.26,97.80000000000018,1
2018-09-02,7301.25,7270.05,-31.199999999999818,0
2018-09-03,7270.05,7369.86,99.80999999999949,1
2018-09-04,7369.89,6705.03,-664.8600000000006,0
2018-09-05,6705.06,6515.42,-189.64000000000033,0
2018-09-06,6515.42,6411.78,-103.64000000000033,0
2018-09-07,6413.12,6200.16,-212.96000000000004,0
2018-09-08,6200.23,6249.07,48.840000000000146,1
2018-09-09,6249.07,6324.43,75.36000000000058,1
2018-09-10,6324.43,6295.54,-28.890000000000327,0
2018-09-11,6295.54,6337.11,41.56999999999971,1
2018-09-12,6337.08,6492.0,154.92000000000007,1
2018-09-13,6492.17,6486.01,-6.1599999999998545,0
2018-09-14,6485.39,6522.08,36.6899999999996,1
2018-09-15,6522.68,6502.44,-20.24000000000069,0
2018-09-16,6502.44,6261.48,-240.96000000000004,0
2018-09-17,6261.33,6346.44,85.10999999999967,1
2018-09-18,6346.44,6398.8,52.36000000000058,1
2018-09-19,6398.83,6505.9,107.06999999999971,1
2018-09-20,6505.97,6762.06,256.09000000000015,1
2018-09-21,6762.07,6716.6,-45.469999999999345,0
2018-09-22,6716.6,6702.7,-13.900000000000546,0
2018-09-23,6702.73,6583.53,-119.19999999999982,0
2018-09-24,6583.53,6437.74,-145.78999999999996,0
2018-09-25,6437.74,6462.6,24.860000000000582,1
2018-09-26,6462.6,6686.13,223.52999999999975,1
2018-09-27,6686.13,6635.38,-50.75,0
2018-09-28,6635.4,6603.75,-31.649999999999636,0
2018-09-29,6603.75,6623.71,19.960000000000036,1
2018-09-30,6623.82,6594.98,-28.840000000000146,0
2018-10-01,6594.98,6525.47,-69.50999999999931,0
2018-10-02,6525.46,6492.26,-33.19999999999982,0
2018-10-03,6492.61,6579.79,87.18000000000029,1
2018-10-04,6580.0,6632.87,52.86999999999989,1
2018-10-05,6632.88,6589.94,-42.94000000000051,0
2018-10-06,6589.94,6601.15,11.210000000000036,1
2018-10-07,6601.46,6650.07,48.60999999999967,1
2018-10-08,6650.07,6631.79,-18.279999999999745,0
2018-10-09,6631.79,6581.07,-50.720000000000255,0
2018-10-10,6581.07,6209.47,-371.59999999999945,0
2018-10-11,6209.47,6250.85,41.38000000000011,1
2018-10-12,6252.1,6267.27,15.170000000000073,1
2018-10-13,6267.27,6277.73,10.459999999999127,1
2018-10-14,6277.73,6612.36,334.6300000000001,1
2018-10-15,6612.69,6583.05,-29.639999999999418,0
2018-10-16,6583.05,6574.52,-8.529999999999745,0
2018-10-17,6576.4,6488.72,-87.67999999999938,0
2018-10-18,6489.37,6469.28,-20.090000000000146,0
2018-10-19,6469.28,6490.56,21.280000000000655,1
2018-10-20,6490.6,6509.87,19.269999999999527,1
2018-10-21,6509.87,6483.23,-26.640000000000327,0
2018-10-22,6484.32,6470.22,-14.099999999999454,0
2018-10-23,6470.63,6476.25,5.619999999999891,1
2018-10-24,6476.52,6462.77,-13.75,0
2018-10-25,6462.77,6457.21,-5.5600000000004,0
2018-10-26,6457.21,6470.17,12.960000000000036,1
2018-10-27,6470.17,6470.74,0.569999999999709,1
2018-10-28,6470.74,6313.91,-156.82999999999993,0
2018-10-29,6314.38,6309.11,-5.270000000000437,0
2018-10-30,6309.11,6342.61,33.5,1
2018-10-31,6342.81,6381.3,38.48999999999978,1
2018-11-01,6381.3,6394.66,13.359999999999673,1
2018-11-02,6394.65,6376.32,-18.329999999999927,0
2018-11-03,6376.55,6467.05,90.5,1
2018-11-04,6467.05,6433.74,-33.3100000000004,0
2018-11-05,6433.53,6479.72,46.19000000000051,1
2018-11-06,6479.72,6529.68,49.960000000000036,1
2018-11-07,6530.94,6446.06,-84.8799999999992,0
2018-11-08,6446.06,6377.99,-68.07000000000062,0
2018-11-09,6377.99,6396.37,18.38000000000011,1
2018-11-10,6396.39,6408.18,11.789999999999964,1
2018-11-11,6408.18,6375.08,-33.100000000000364,0
2018-11-12,6375.08,6339.17,-35.909999999999854,0
2018-11-13,6339.17,5741.47,-597.6999999999998,0
2018-11-14,5740.51,5647.5,-93.01000000000022,0
2018-11-15,5647.5,5586.27,-61.22999999999956,0
2018-11-16,5586.97,5568.94,-18.030000000000655,0
2018-11-17,5567.95,5615.26,47.3100000000004,1
2018-11-18,5615.26,4809.62,-805.6400000000003,0
2018-11-19,4809.62,4441.81,-367.8099999999995,0
2018-11-20,4441.81,4593.04,151.22999999999956,1
2018-11-21,4593.04,4320.68,-272.3599999999997,0
2018-11-22,4320.68,4343.42,22.73999999999978,1
2018-11-23,4343.42,3854.11,-489.30999999999995,0
2018-11-24,3854.11,4004.15,150.03999999999996,1
2018-11-25,4004.46,3784.59,-219.8699999999999,0
2018-11-26,3784.77,3822.99,38.2199999999998,1
2018-11-27,3822.99,4263.55,440.5600000000004,1
2018-11-28,4263.52,4286.69,23.169999999999163,1
2018-11-29,4286.85,4009.67,-277.1800000000003,0
2018-11-30,4009.67,4197.46,187.78999999999996,1
2018-12-01,4197.7,4143.86,-53.840000000000146,0
2018-12-02,4143.86,3871.41,-272.4499999999998,0
2018-12-03,3871.41,3948.44,77.0300000000002,1
2018-12-04,3948.44,3737.53,-210.90999999999985,0
2018-12-05,3737.53,3485.18,-252.35000000000036,0
2018-12-06,3485.18,3420.57,-64.60999999999967,0
2018-12-07,3420.57,3461.07,40.5,1
2018-12-08,3461.07,3592.84,131.76999999999998,1
2018-12-09,3592.84,3467.16,-125.68000000000029,0
2018-12-10,3467.16,3401.02,-66.13999999999987,0
2018-12-11,3401.02,3485.59,84.57000000000016,1
2018-12-12,3485.59,3305.11,-180.48000000000002,0
2018-12-13,3305.11,3235.48,-69.63000000000011,0
2018-12-14,3235.48,3232.51,-2.9699999999998,0
2018-12-15,3232.51,3255.37,22.859999999999673,1
2018-12-16,3255.37,3548.19,292.82000000000016,1
2018-12-17,3548.19,3715.85,167.65999999999985,1
2018-12-18,3715.85,3736.54,20.690000000000055,1
2018-12-19,3736.54,4137.66,401.1199999999999,1
2018-12-20,4137.66,3898.81,-238.8499999999999,0
2018-12-21,3898.81,4045.24,146.42999999999984,1
2018-12-22,4045.24,4007.63,-37.60999999999967,0
2018-12-23,4007.63,4081.95,74.31999999999971,1
2018-12-24,4081.95,3834.73,-247.2199999999998,0
2018-12-25,3834.73,3848.78,14.050000000000182,1
2018-12-26,3848.78,3646.09,-202.69000000000005,0
2018-12-27,3646.09,3947.86,301.77,1
2018-12-28,3947.86,3797.06,-150.80000000000018,0
2018-12-29,3797.06,3896.21,99.15000000000009,1
2018-12-30,3896.21,3747.39,-148.82000000000016,0
2018-12-31,3747.39,3880.15,132.76000000000022,1
2019-01-01,3880.15,3961.01,80.86000000000013,1
2019-01-02,3961.01,3835.86,-125.15000000000009,0
2019-01-03,3835.86,3874.06,38.19999999999982,1
2019-01-04,3890.3,3855.39,-34.91000000000031,0
2019-01-05,3855.39,4102.85,247.4600000000005,1
2019-01-06,4102.85,4050.4,-52.45000000000027,0
2019-01-07,4050.4,4040.75,-9.650000000000091,0
2019-01-08,4040.75,4048.34,7.5900000000001455,1
2019-01-09,4048.34,3668.15,-380.19000000000005,0
2019-01-10,3668.15,3669.2,1.0499999999997272,1
2019-01-11,3669.2,3664.38,-4.819999999999709,0
2019-01-12,3664.38,3551.24,-113.14000000000033,0
2019-01-13,3551.24,3703.9,152.6600000000003,1
2019-01-14,3703.9,3621.24,-82.66000000000031,0
2019-01-15,3621.24,3643.99,22.75,1
2019-01-16,3643.99,3685.3,41.3100000000004,1
2019-01-17,3685.3,3648.05,-37.25,0
2019-01-18,3648.05,3729.78,81.73000000000002,1
2019-01-19,3729.78,3567.73,-162.05000000000018,0
2019-01-20,3567.73,3571.92,4.190000000000055,1
2019-01-21,3571.92,3602.04,30.11999999999989,1
2019-01-22,3602.04,3572.05,-29.98999999999978,0
2019-01-23,3572.05,3598.52,26.4699999999998,1
2019-01-24,3598.52,3582.89,-15.63000000000011,0
2019-01-25,3582.89,3596.5,13.610000000000127,1
2019-01-26,3596.5,3565.08,-31.420000000000073,0
2019-01-27,3565.08,3453.42,-111.65999999999985,0
2019-01-28,3453.42,3418.25,-35.17000000000007,0
2019-01-29,3418.25,3467.21,48.960000000000036,1
2019-01-30,3467.21,3434.13,-33.07999999999993,0
2019-01-31,3434.13,3461.63,27.5,1
2019-02-01,3461.63,3508.68,47.04999999999973,1
2019-02-02,3508.68,3449.62,-59.059999999999945,0
2019-02-03,3449.62,3431.24,-18.38000000000011,0
2019-02-04,3431.24,3447.66,16.420000000000073,1
2019-02-05,3447.66,3394.89,-52.76999999999998,0
2019-02-06,3394.89,3375.33,-19.559999999999945,0
2019-02-07,3375.33,3660.03,284.7000000000003,1
2019-02-08,3660.03,3652.26,-7.769999999999982,0
2019-02-09,3652.26,3685.14,32.879999999999654,1
2019-02-10,3685.14,3611.34,-73.79999999999973,0
2019-02-11,3611.34,3617.41,6.069999999999709,1
2019-02-12,3617.41,3605.87,-11.539999999999964,0
2019-02-13,3605.87,3588.72,-17.15000000000009,0
2019-02-14,3588.72,3593.49,4.769999999999982,1
2019-02-15,3593.49,3617.24,23.75,1
2019-02-16,3617.24,3670.92,53.68000000000029,1
2019-02-17,3670.92,3912.57,241.6500000000001,1
2019-02-18,3912.57,3924.24,11.669999999999618,1
2019-02-19,3924.24,3974.05,49.8100000000004,1
2019-02-20,3974.05,3937.04,-37.01000000000022,0
2019-02-21,3937.04,3983.53,46.49000000000024,1
2019-02-22,3983.53,4149.09,165.55999999999995,1
2019-02-23,4149.09,3771.62,-377.47000000000025,0
2019-02-24,3771.62,3845.51,73.89000000000033,1
2019-02-25,3845.51,3817.88,-27.63000000000011,0
2019-02-26,3817.88,3830.72,12.83999999999969,1
2019-02-27,3830.72,3823.37,-7.349999999999909,0
2019-02-28,3823.37,3831.48,8.110000000000127,1
2019-03-01,3831.48,3842.94,11.460000000000036,1
2019-03-02,3842.94,3812.31,-30.63000000000011,0
2019-03-03,3812.31,3731.28,-81.02999999999975,0
2019-03-04,3731.28,3874.18,142.89999999999964,1
2019-03-05,3874.18,3874.98,0.8000000000001819,1
2019-03-06,3874.98,3882.61,7.630000000000109,1
2019-03-07,3882.61,3868.02,-14.590000000000146,0
2019-03-08,3868.02,3947.74,79.7199999999998,1
